Auftragsname,Wörter,Zeit,Von,Sprache,Übersetzung,Korrektur,Kanal,Ablageort,Eingang,Lieferdatum,Deadline,Abteilung,Status,Verantwortlich,Bereich
"Ankuendigung_FRITZ!Box 6860 5G v2_Edition International_DE_Final.docx,866,,Apa,IT,Cristina,Laura,LS-Tracker,""Z:\Produkte\Texte Web, Marketing, etc\deutsch\2026.07"",7/1/2026,7/8/2026,7/8/2026,Sales Marketing,geliefert,Hme,"
"Ankuendigung_FRITZ!Box 6860 5G v2_Edition International_DE_Final.docx,866,,Apa,NL,Angelique,,LS-Tracker,""Z:\Produkte\Texte Web, Marketing, etc\deutsch\2026.07"",7/1/2026,7/8/2026,7/8/2026,Sales Marketing,geliefert,Hme,"
"Ankuendigung_FRITZ!Box 6860 5G v2_Edition International_DE_Final.docx,866,,Apa,FR,Martine,Marie,LS-Tracker,""Z:\Produkte\Texte Web, Marketing, etc\deutsch\2026.07"",7/1/2026,7/8/2026,7/8/2026,Sales Marketing,geliefert,Hme,"
"Ankuendigung_FRITZ!Box 6860 5G v2_Edition International_DE_Final.docx,866,,Apa,ES,Alba,Helena,LS-Tracker,""Z:\Produkte\Texte Web, Marketing, etc\deutsch\2026.07"",7/1/2026,7/8/2026,7/8/2026,Sales Marketing,geliefert,Hme,"
"Ankuendigung_FRITZ!Box 6860 5G v2_Edition International_DE_Final.docx,866,,Apa,PL,Christoph,,LS-Tracker,""Z:\Produkte\Texte Web, Marketing, etc\deutsch\2026.07"",7/1/2026,7/8/2026,7/8/2026,Sales Marketing,geliefert,Hme,"
 FRITZ! Smart Energy 201 International Edition Booklet,1212,,Dha,EN,John,Lisa,LS-Tracker,Z:\Produkte\F!Smart Kurzanleitungen\Energy 201\INT\2026.07\ÜeM,7/1/2026,7/14/2026,7/15/2026,Product Management,pdf fertig,Hme,
 FRITZ! Smart Energy 201 International Edition Booklet,1212,,Dha,IT,Cristina,Laura,LS-Tracker,Z:\Produkte\F!Smart Kurzanleitungen\Energy 201\INT\2026.07\ÜeM,7/1/2026,7/14/2026,7/15/2026,Product Management,pdf fertig,Hme,
 FRITZ! Smart Energy 201 International Edition Booklet,1212,,Dha,NL,Angelique,,LS-Tracker,Z:\Produkte\F!Smart Kurzanleitungen\Energy 201\INT\2026.07\ÜeM,7/1/2026,7/15/2026,7/15/2026,Product Management,pdf fertig,Hme,
 FRITZ! Smart Energy 201 International Edition Booklet,1212,,Dha,FR,Marie,,LS-Tracker,Z:\Produkte\F!Smart Kurzanleitungen\Energy 201\INT\2026.07\ÜeM,7/1/2026,7/14/2026,7/15/2026,Product Management,pdf fertig,Hme,
 FRITZ! Smart Energy 201 International Edition Booklet,1212,,Dha,ES,Alba,Helena,LS-Tracker,Z:\Produkte\F!Smart Kurzanleitungen\Energy 201\INT\2026.07\ÜeM,7/1/2026,7/14/2026,7/15/2026,Product Management,pdf fertig,Hme,
 FRITZ! Smart Energy 201 International Edition Booklet,1212,,Dha,PL,Christoph,,LS-Tracker,Z:\Produkte\F!Smart Kurzanleitungen\Energy 201\INT\2026.07\ÜeM,7/1/2026,7/23/2026,7/24/2026,Product Management,pdf fertig,Hme,
Service_PLUS-translations-en-METAFIELD.json,36,,Lca,EN,John,Lisa,LS-Tracker,Z:\Produkte\FRITZ!com\2026.07\KW 27,7/1/2026,7/10/2026,7/10/2026,D2C Ecommerce,importiert,Lbo,
Service_PLUS-translations-en-ONLINE_STORE_THEME.json,50,,Lca,EN,John,Lisa,LS-Tracker,Z:\Produkte\FRITZ!com\2026.07\KW 27,7/1/2026,7/10/2026,7/10/2026,D2C Ecommerce,importiert,Lbo,
Service_PLUS-translations-en-PRODUCT.json,13,,Lca,EN,John,Lisa,LS-Tracker,Z:\Produkte\FRITZ!com\2026.07\KW 27,7/1/2026,7/10/2026,7/10/2026,D2C Ecommerce,importiert,Lbo,
"Entwurf_Presseinfo_40 Jahre FRITZ!,640,,Alp,EN,Susan/Lisa,,LS-Tracker,""Z:\Produkte\Texte Web, Marketing, etc\deutsch\2026.07"",7/1/2026,7/6/2026,7/6/2026,Corporate Communications,Ü-fertig,Msi,"
"HeyGen_F!HandOn_Mobilfunkrouter.docx,141,,JFk,EN,John,,LS-Tracker,""Z:\Produkte\Texte Web, Marketing, etc\deutsch\2026.07"",7/1/2026,7/10/2026,7/13/2026,Corporate Communications,,Msi,"
"HeyGen_F!HandOn_Mobilfunkrouter.docx,141,,JFk,It,Cristina,Laura,LS-Tracker,""Z:\Produkte\Texte Web, Marketing, etc\deutsch\2026.07"",7/1/2026,7/10/2026,7/13/2026,Corporate Communications,,Msi,"
"HeyGen_F!HandOn_Mobilfunkrouter.docx,141,,JFk,Fr,Marie,,LS-Tracker,""Z:\Produkte\Texte Web, Marketing, etc\deutsch\2026.07"",7/1/2026,7/10/2026,7/13/2026,Corporate Communications,Ü-fertig,Msi,"
"HeyGen_F!HandOn_Mobilfunkrouter.docx,141,,JFk,Es,Alba,,LS-Tracker,""Z:\Produkte\Texte Web, Marketing, etc\deutsch\2026.07"",7/1/2026,7/10/2026,7/13/2026,Corporate Communications,,Msi,"
"HeyGen_F!HandOn_Mobilfunkrouter.docx,141,,JFk,Nl,Angelique,,LS-Tracker,""Z:\Produkte\Texte Web, Marketing, etc\deutsch\2026.07"",7/1/2026,7/10/2026,7/13/2026,Corporate Communications,Ü-fertig,Msi,"
 FRITZ! Smart Energy 201 International Edition Booklet,1212,,Dha,PT,Yabylon,,LS-Tracker,Z:\Produkte\F!Smart Kurzanleitungen\Energy 201\INT\2026.07\ÜeM,7/1/2026,7/16/2026,7/17/2026,Product Management,pdf fertig,Msi,
 FRITZ! Smart Energy 201 International Edition Booklet,1212,,Dha,DA,Yabylon,,LS-Tracker,Z:\Produkte\F!Smart Kurzanleitungen\Energy 201\INT\2026.07\ÜeM,7/1/2026,7/16/2026,7/17/2026,Product Management,pdf fertig,Msi,
 FRITZ! Smart Energy 201 International Edition Booklet,1212,,Dha,FI,Yabylon,,LS-Tracker,Z:\Produkte\F!Smart Kurzanleitungen\Energy 201\INT\2026.07\ÜeM,7/1/2026,7/16/2026,7/17/2026,Product Management,pdf fertig,Msi,
 FRITZ! Smart Energy 201 International Edition Booklet,1212,,Dha,SV,Yabylon,,LS-Tracker,Z:\Produkte\F!Smart Kurzanleitungen\Energy 201\INT\2026.07\ÜeM,7/1/2026,7/16/2026,7/17/2026,Product Management,pdf fertig,Msi,
"5333_en-GB_the_windtre_and_fritz_business_case_20260702-055037.xml,689,,PSE,EN,John,Susan,LS-Tracker,""Z:\Produkte\Texte Web, Marketing, etc\englisch\2026.07"",7/2/2026,7/2/2026,7/6/2026,Channel Sales,geliefert,Hme,"
"5334_en-GB_environmental_benefits_the_ehiwebfritz_partnership_20260702-055042.xml,444,,PSE,EN,John,Susan,LS-Tracker,""Z:\Produkte\Texte Web, Marketing, etc\englisch\2026.07"",7/2/2026,7/2/2026,7/6/2026,Channel Sales,geliefert,Hme,"
FFon_20260702.docx,68,,UGi,EN,Susan,,Mail,Z:\Produkte\F!Fon allgemein\GUI\deutsch\2026.07,7/2/2026,7/3/2026,7/8/2026,FRITZ!OS Core,geliefert,FSc,
FFon_20260702.docx,68,,UGi,Es,Alba,Helena,Mail,Z:\Produkte\F!Fon allgemein\GUI\deutsch\2026.07,7/2/2026,7/7/2026,7/8/2026,FRITZ!OS Core,geliefert,FSc,
FFon_20260702.docx,68,,UGi,Fr,Marie,,Mail,Z:\Produkte\F!Fon allgemein\GUI\deutsch\2026.07,7/2/2026,7/6/2026,7/8/2026,FRITZ!OS Core,geliefert,FSc,
FFon_20260702.docx,68,,UGi,It,Laura,,Mail,Z:\Produkte\F!Fon allgemein\GUI\deutsch\2026.07,7/2/2026,7/7/2026,7/8/2026,FRITZ!OS Core,geliefert,FSc,
FFon_20260702.docx,68,,UGi,Nl,Angelique,,Mail,Z:\Produkte\F!Fon allgemein\GUI\deutsch\2026.07,7/2/2026,7/3/2026,7/8/2026,FRITZ!OS Core,geliefert,FSc,
FFon_20260702.docx,68,,UGi,Pl,Christoph,,Mail,Z:\Produkte\F!Fon allgemein\GUI\deutsch\2026.07,7/2/2026,7/10/2026,7/8/2026,FRITZ!OS Core,geliefert,FSc,
Button zu WLAN-Sticks.docx,4,,Cst,ES,Helena,,LS-Tracker,Z:\Produkte\FRITZ!com\2026.07\KW 27,7/3/2026,7/10/2026,7/10/2026,D2C Ecommerce,geliefert,Lbo,
Button zu WLAN-Sticks.docx,4,,Cst,FR,Martine,,LS-Tracker,Z:\Produkte\FRITZ!com\2026.07\KW 27,7/3/2026,7/10/2026,7/10/2026,D2C Ecommerce,geliefert,Lbo,
Button zu WLAN-Sticks.docx,4,,Cst,IT,Laura,,LS-Tracker,Z:\Produkte\FRITZ!com\2026.07\KW 27,7/3/2026,7/10/2026,7/10/2026,D2C Ecommerce,geliefert,Lbo,
Button zu WLAN-Sticks.docx,4,,Cst,NL,Angelique,,LS-Tracker,Z:\Produkte\FRITZ!com\2026.07\KW 27,7/3/2026,7/10/2026,7/10/2026,D2C Ecommerce,geliefert,Lbo,
"IT: Newslettter Juli,170,,Jwg,It,Cristina,Laura,LS-Tracker,""Z:\Produkte\Texte Web, Marketing, etc\deutsch\2026.07"",7/6/2026,7/13/2026,7/13/2026,Channel Sales,geliefert,Hme,"
"NL: Juli Newsletter,318,,PSE,NL,Angelique,,LS-Tracker,""Z:\Produkte\Texte Web, Marketing, etc\deutsch\2026.07"",7/6/2026,7/13/2026,7/13/2026,Channel Sales,Ü-fertig,Hme,"
"260423_ProductProposal_Template.pptx,339,,TKr,EN,Lisa,John,LS-Tracker,""Z:\Produkte\Texte Web, Marketing, etc\deutsch\2026.07"",7/6/2026,7/7/2026,7/9/2026,Product Management,geliefert,Hme,"
"5344_it-IT_40_jahre_fritz_20260706-093937.xml,602,,PSE,IT,Cristina,Laura,LS-Tracker,""Z:\Produkte\Texte Web, Marketing, etc\deutsch\2026.07"",7/6/2026,7/13/2026,7/13/2026,Channel Sales,geliefert,Hme,"
"5345_es-ES_40_jahre_fritz_20260706-093944.xml,602,,PSE,ES,Alba,,LS-Tracker,""Z:\Produkte\Texte Web, Marketing, etc\deutsch\2026.07"",7/6/2026,7/13/2026,7/13/2026,Channel Sales,geliefert,Hme,"
"5346_nl-NL_40_jahre_fritz_20260706-093914.xml,602,,PSE,NL,Angelique,,LS-Tracker,""Z:\Produkte\Texte Web, Marketing, etc\deutsch\2026.07"",7/6/2026,7/13/2026,7/13/2026,Channel Sales,geliefert,Hme,"
"Zeitleiste - Prio 1.docx,601,,HGK,EN,Susan/Lisa,,LS-Tracker,""Z:\Produkte\Texte Web, Marketing, etc\deutsch\2026.07"",7/6/2026,7/6/2026,7/7/2026,Corporate Communications,Ü-fertig,Msi,"
"FRITZ besonders - Prio 2.docx,498,,HGK,EN,John,Lisa,LS-Tracker,""Z:\Produkte\Texte Web, Marketing, etc\deutsch\2026.07"",7/6/2026,7/6/2026,7/7/2026,Corporate Communications,,Msi,"
FD302_Errors-de.docx,9,,CVi,EN,John,,jazz,Z:\Produkte\F!DECT allgemein\302\GUI\Deutsch\2026.07,7/6/2026,7/7/2026,7/8/2026,FRITZ!OS Core,geliefert,FSc,
FD302_Errors-de.docx,9,,CVi,Es,Alba,,jazz,Z:\Produkte\F!DECT allgemein\302\GUI\Deutsch\2026.07,7/6/2026,7/7/2026,7/8/2026,FRITZ!OS Core,geliefert,FSc,
FD302_Errors-de.docx,9,,CVi,Fr,Marie,,jazz,Z:\Produkte\F!DECT allgemein\302\GUI\Deutsch\2026.07,7/6/2026,7/7/2026,7/8/2026,FRITZ!OS Core,geliefert,FSc,
FD302_Errors-de.docx,9,,CVi,It,Laura,,jazz,Z:\Produkte\F!DECT allgemein\302\GUI\Deutsch\2026.07,7/6/2026,7/7/2026,7/8/2026,FRITZ!OS Core,geliefert,FSc,
FD302_Errors-de.docx,9,,CVi,Nl,Angelique,,jazz,Z:\Produkte\F!DECT allgemein\302\GUI\Deutsch\2026.07,7/6/2026,7/7/2026,7/8/2026,FRITZ!OS Core,geliefert,FSc,
FD302_Errors-de.docx,9,,CVi,Pl,Christoph,,jazz,Z:\Produkte\F!DECT allgemein\302\GUI\Deutsch\2026.07,7/6/2026,7/7/2026,7/8/2026,FRITZ!OS Core,geliefert,FSc,
PDP_7632-translations-[Sprache]-PRODUCT.json,93,,CST,EN,John,Lisa,LS-Tracker,Z:\Produkte\FRITZ!com\2026.07\KW 28,7/6/2026,7/13/2026,7/13/2026,D2C Ecommerce,importiert,Lbo,
PDP_7632-translations-[Sprache]-METAFIELD.json,55,,CST,EN,John,Lisa,LS-Tracker,Z:\Produkte\FRITZ!com\2026.07\KW 28,7/6/2026,7/13/2026,7/13/2026,D2C Ecommerce,importiert,Lbo,
PDP_7632-translations-[Sprache]-ONLINE_STORE_THEME.json,516,,CST,EN,John,Lisa,LS-Tracker,Z:\Produkte\FRITZ!com\2026.07\KW 28,7/6/2026,7/13/2026,7/13/2026,D2C Ecommerce,importiert,Lbo,
PDP_7632-translations-[Sprache]-PRODUCT.json,93,,CST,IT,Laura,,LS-Tracker,Z:\Produkte\FRITZ!com\2026.07\KW 28,7/6/2026,7/13/2026,7/13/2026,D2C Ecommerce,importiert,Lbo,
PDP_7632-translations-[Sprache]-METAFIELD.json,55,,CST,IT,Laura,,LS-Tracker,Z:\Produkte\FRITZ!com\2026.07\KW 28,7/6/2026,7/13/2026,7/13/2026,D2C Ecommerce,importiert,Lbo,
PDP_7632-translations-[Sprache]-ONLINE_STORE_THEME.json,516,,CST,IT,Laura,,LS-Tracker,Z:\Produkte\FRITZ!com\2026.07\KW 28,7/6/2026,7/13/2026,7/13/2026,D2C Ecommerce,importiert,Lbo,
PDP_7632-translations-[Sprache]-PRODUCT.json,93,,CST,FR,Martine,,LS-Tracker,Z:\Produkte\FRITZ!com\2026.07\KW 28,7/6/2026,7/13/2026,7/13/2026,D2C Ecommerce,importiert,Lbo,
PDP_7632-translations-[Sprache]-METAFIELD.json,55,,CST,FR,Martine,,LS-Tracker,Z:\Produkte\FRITZ!com\2026.07\KW 28,7/6/2026,7/13/2026,7/13/2026,D2C Ecommerce,importiert,Lbo,
PDP_7632-translations-[Sprache]-ONLINE_STORE_THEME.json,516,,CST,FR,Martine,,LS-Tracker,Z:\Produkte\FRITZ!com\2026.07\KW 28,7/6/2026,7/13/2026,7/13/2026,D2C Ecommerce,importiert,Lbo,
Mobilfunkseite-translations-[Sprache]-ONLINE_STORE_THEME.json,40,,LCA,EN,John,Lisa,LS-Tracker,Z:\Produkte\FRITZ!com\2026.07\KW 28,7/6/2026,7/10/2026,7/10/2026,D2C Ecommerce,importiert,Lbo,
Mobilfunkseite-translations-[Sprache]-ONLINE_STORE_THEME.json,40,,LCA,ES,Alba,Helena,LS-Tracker,Z:\Produkte\FRITZ!com\2026.07\KW 28,7/6/2026,7/10/2026,7/10/2026,D2C Ecommerce,importiert,Lbo,
Mobilfunkseite-translations-[Sprache]-ONLINE_STORE_THEME.json,40,,LCA,FR,Martine,,LS-Tracker,Z:\Produkte\FRITZ!com\2026.07\KW 28,7/6/2026,7/10/2026,7/10/2026,D2C Ecommerce,importiert,Lbo,
Mobilfunkseite-translations-[Sprache]-ONLINE_STORE_THEME.json,40,,LCA,IT,Laura,,LS-Tracker,Z:\Produkte\FRITZ!com\2026.07\KW 28,7/6/2026,7/10/2026,7/10/2026,D2C Ecommerce,importiert,Lbo,
Mobilfunkseite-translations-[Sprache]-ONLINE_STORE_THEME.json,40,,LCA,NL,Angelique,,LS-Tracker,Z:\Produkte\FRITZ!com\2026.07\KW 28,7/6/2026,7/10/2026,7/10/2026,D2C Ecommerce,importiert,Lbo,
"Mailtext aktive Provider.docx,121,,AGi,EN,John,Lisa,LS-Tracker,""Z:\Produkte\Texte Web, Marketing, etc\deutsch\2026.07"",7/6/2026,7/6/2026,7/7/2026,Channel Sales,,Hme,"
"260423_ProductProposal_Template.pptx,339,,TKr,EN,Susan/John,,LS-Tracker,""Z:\Produkte\Texte Web, Marketing, etc\deutsch\2026.07"",7/6/2026,7/12/2026,7/13/2026,Product Management,,Hme,"
2026-07-07T14-18-44_PM-History-Texts.xml,747,,TJa,DE,Franziska,,LS-Tracker,Z:\Produkte\F!Box allgemein\Info.txt\Release\MyFRITZOSp1\2026.07,7/7/2026,7/7/2026,7/7/2026,Product Management,geliefert,FSc,
2026-07-07T15-08-54_PM-History-Texts_korr-de.xml,746,,TJa,EN,Lisa,,LS-Tracker,Z:\Produkte\F!Box allgemein\Info.txt\Release\MyFRITZOSp1\2026.07,7/7/2026,7/7/2026,7/7/2026,Product Management,geliefert,FSc,
FRITZ_Erfolgsgeschichte.docx,147,,FGt,EN,Lisa,,LS-Tracker,Z:\Produkte\F!DECT allgemein\302\GUI\Deutsch\2026.07,7/7/2026,7/7/2026,7/7/2026,Corporate Communications,,Msi,
AT/CH: Lektorat Business Update Juli,,60,PSe,DE,Franziska,,LS-Tracker,,7/7/2026,7/14/2026,7/16/2026,Channel Sales,geliefert,FSc,
Follow_up_W7_IT.docx,246,,Jfi,IT,Cristina,Laura,LS-Tracker,Z:\Produkte\D2C\<Sprache>\2026.07,7/7/2026,7/10/2026,7/10/2026,D2C Ecommerce,geliefert,Lbo,
ServicePLUS_B2B-translations-en-ONLINE_STORE_THEME.json,259,,LCa,EN,John,Lisa,LS-Tracker,Z:\Produkte\FRITZ!com\2026.07\KW 28,7/7/2026,7/13/2026,7/13/2026,D2C Ecommerce,importiert,Lbo,
DE: Lektorat Business Update Juli 1,,25,AGi,DE,Franziska,,LS-Tracker,,7/8/2026,7/10/2026,7/13/2026,Channel Sales,geliefert,FSc,
Cookie-Hinweis_Videos-translations-[Sprache]-ONLINE_STORE_THEME.json,42,,CST,EN,Lisa,,LS-Tracker,Z:\Produkte\FRITZ!com\2026.07\KW 28,7/8/2026,7/9/2026,7/9/2026,D2C Ecommerce,geliefert,Lbo,
Cookie-Hinweis_Videos-translations-[Sprache]-ONLINE_STORE_THEME.json,44,,CST,ES,Alba,,LS-Tracker,Z:\Produkte\FRITZ!com\2026.07\KW 28,7/8/2026,7/9/2026,7/9/2026,D2C Ecommerce,geliefert,Lbo,
Cookie-Hinweis_Videos-translations-[Sprache]-ONLINE_STORE_THEME.json,44,,CST,FR,Martine,,LS-Tracker,Z:\Produkte\FRITZ!com\2026.07\KW 28,7/8/2026,7/9/2026,7/9/2026,D2C Ecommerce,geliefert,Lbo,
Cookie-Hinweis_Videos-translations-[Sprache]-ONLINE_STORE_THEME.json,44,,CST,IT,Laura,,LS-Tracker,Z:\Produkte\FRITZ!com\2026.07\KW 28,7/8/2026,7/9/2026,7/9/2026,D2C Ecommerce,geliefert,Lbo,
Cookie-Hinweis_Videos-translations-[Sprache]-ONLINE_STORE_THEME.json,44,,CST,NL,Angelique,,LS-Tracker,Z:\Produkte\FRITZ!com\2026.07\KW 28,7/8/2026,7/9/2026,7/9/2026,D2C Ecommerce,geliefert,Lbo,
"Claims_DE,3,,Vun,ES,Alba,,LS-Tracker,""Z:\Produkte\Texte Web, Marketing, etc\deutsch\2026.07"",7/8/2026,7/9/2026,7/15/2026,Corporate Communications,Ü-fertig,Msi,"
"Claims_DE,3,,Vun,FR,Marie,,LS-Tracker,""Z:\Produkte\Texte Web, Marketing, etc\deutsch\2026.07"",7/8/2026,7/9/2026,7/15/2026,Corporate Communications,Ü-fertig,Msi,"
"Claims_DE,3,,Vun,IT,Laura,,LS-Tracker,""Z:\Produkte\Texte Web, Marketing, etc\deutsch\2026.07"",7/8/2026,7/9/2026,7/15/2026,Corporate Communications,Ü-fertig,Msi,"
"Claims_DE,3,,Vun,NL,Angelique,,LS-Tracker,""Z:\Produkte\Texte Web, Marketing, etc\deutsch\2026.07"",7/8/2026,7/9/2026,7/15/2026,Corporate Communications,Ü-fertig,Msi,"
"Claims_DE,3,,Vun,PL,Christoph,,LS-Tracker,""Z:\Produkte\Texte Web, Marketing, etc\deutsch\2026.07"",7/8/2026,7/9/2026,7/15/2026,Corporate Communications,Ü-fertig,Msi,"
MyFapp_20260709-de.xliff,,,KNu,DE,Carsten,Franziska,jazz,Z:\Produkte\F!Apps\FappMyF\GUI\iOS\deutsch\2026.07,7/9/2026,7/10/2026,7/10/2026,User Interface & Clients,geliefert,FSc,
Master_APP_DSE_v11-2026-07-09_D-00000053_T-00001089_EngineeringModules_de-DE_en-GB.xml,98,,Lle,EN,John,,LS-Tracker,Z:\International\Tico\work,7/9/2026,7/14/2026,7/16/2026,Technical Communication,,Msi,
Master_APP_DSE_v11-2026-07-09_D-00000053_T-00001088_EngineeringModules_de-DE_sl-SI.xml,150,,Lle,SL,Yabylon,,LS-Tracker,Z:\International\Tico\work,7/9/2026,7/14/2026,7/16/2026,Technical Communication,,Msi,
Master_APP_DSE_v11-2026-07-09_D-00000053_T-00001087_EngineeringModules_de-DE_pl-PL.xml,150,,Lle,PL,Christoph,,LS-Tracker,Z:\International\Tico\work,7/9/2026,7/14/2026,7/16/2026,Technical Communication,,Msi,
Master_APP_DSE_v11-2026-07-09_D-00000053_T-00001086_EngineeringModules_de-DE_nl-NL.xml,98,,Lle,NL,Angelique,,LS-Tracker,Z:\International\Tico\work,7/9/2026,7/14/2026,7/16/2026,Technical Communication,Ü-fertig,Msi,
Master_APP_DSE_v11-2026-07-09_D-00000053_T-00001085_EngineeringModules_de-DE_it-IT.xml,98,,Lle,IT,Laura,,LS-Tracker,Z:\International\Tico\work,7/9/2026,7/14/2026,7/16/2026,Technical Communication,Ü-fertig,Msi,
Master_APP_DSE_v11-2026-07-09_D-00000053_T-00001084_EngineeringModules_de-DE_es-ES.xml,98,,Lle,ES,Alba,,LS-Tracker,Z:\International\Tico\work,7/9/2026,7/14/2026,7/16/2026,Technical Communication,,Msi,
Master_APP_DSE_v11-2026-07-09_D-00000053_T-00001083_EngineeringModules_de-DE_fr-FR.xml,98,,Lle,FR,Martine,,LS-Tracker,Z:\International\Tico\work,7/9/2026,7/14/2026,7/16/2026,Technical Communication,,Msi,
"Text myFRITZ! Coupon Mail-de.docx,218,,ATC,EN,John,Lisa,LS-Tracker,""Z:\Produkte\Texte Web, Marketing, etc\deutsch\2026.07"",7/10/2026,7/14/2026,7/15/2026,D2C Ecommerce,geliefert,Hme,"
"Text myFRITZ! Coupon Mail-de.docx,218,,ATC,IT,Cristina,Laura,LS-Tracker,""Z:\Produkte\Texte Web, Marketing, etc\deutsch\2026.07"",7/10/2026,7/14/2026,7/15/2026,D2C Ecommerce,geliefert,Hme,"
"Text myFRITZ! Coupon Mail-de.docx,218,,ATC,NL,Angelique,,LS-Tracker,""Z:\Produkte\Texte Web, Marketing, etc\deutsch\2026.07"",7/10/2026,7/14/2026,7/15/2026,D2C Ecommerce,geliefert,Hme,"
"Text myFRITZ! Coupon Mail-de.docx,218,,ATC,FR,Marie,Martine,LS-Tracker,""Z:\Produkte\Texte Web, Marketing, etc\deutsch\2026.07"",7/10/2026,7/14/2026,7/15/2026,D2C Ecommerce,geliefert,Hme,"
"Text myFRITZ! Coupon Mail-de.docx,218,,ATC,ES,Alba,Helena,LS-Tracker,""Z:\Produkte\Texte Web, Marketing, etc\deutsch\2026.07"",7/10/2026,7/14/2026,7/15/2026,D2C Ecommerce,geliefert,Hme,"
"Text myFRITZ! Coupon Mail-de.docx,218,,ATC,PL,Christoph,,LS-Tracker,""Z:\Produkte\Texte Web, Marketing, etc\deutsch\2026.07"",7/10/2026,7/14/2026,7/15/2026,D2C Ecommerce,geliefert,Hme,"
PDP_1200AX_Bundle-translations-en-PRODUCT.json,152,,CST,EN,John,,LS-Tracker,Z:\Produkte\FRITZ!com\2026.07\KW 28,7/10/2026,7/15/2026,7/15/2026,D2C Ecommerce,geliefert,Lbo,
PDP_1200AX_Bundle-translations-en-METAFIELD.json,122,,CST,EN,John,,LS-Tracker,Z:\Produkte\FRITZ!com\2026.07\KW 28,7/10/2026,7/15/2026,7/15/2026,D2C Ecommerce,geliefert,Lbo,
PDP_1200AX_Bundle-translations-en-ONLINE_STORE_THEME.json,894,,CST,EN,John,,LS-Tracker,Z:\Produkte\FRITZ!com\2026.07\KW 28,7/10/2026,7/15/2026,7/15/2026,D2C Ecommerce,geliefert,Lbo,
"Neue_Leistungsmerkmale_DE.docx,149,,FGt,EN,Lisa,,LS-Tracker,""Z:\Produkte\Texte Web, Marketing, etc\deutsch\2026.07"",7/10/2026,7/17/2026,7/17/2026,Corporate Communications,geliefert,Msi,"
ServicePLUS_D2C-translations-en-COLLECTION.json,27,,LCa,EN,John,Lisa,LS-Tracker,Z:\Produkte\FRITZ!com\2026.07\KW 29,7/13/2026,7/15/2026,7/15/2026,D2C Ecommerce,importiert,Lbo,
ServicePLUS_D2C-translations-en-ONLINE_STORE_THEME.json,343,,LCa,EN,John,Lisa,LS-Tracker,Z:\Produkte\FRITZ!com\2026.07\KW 29,7/13/2026,7/15/2026,7/15/2026,D2C Ecommerce,importiert,Lbo,
6690Pro-translations-[Sprache]-METAFIELD.json,77,,LCa,EN,John,Lisa,LS-Tracker,Z:\Produkte\FRITZ!com\2026.07\KW 29,7/13/2026,7/17/2026,7/17/2026,D2C Ecommerce,importiert,Lbo,
6690Pro-translations-[Sprache]-METAOBJECT.json,118,,LCa,EN,John,Lisa,LS-Tracker,Z:\Produkte\FRITZ!com\2026.07\KW 29,7/13/2026,7/17/2026,7/17/2026,D2C Ecommerce,importiert,Lbo,
6690Pro-translations-[Sprache]-ONLINE_STORE_THEME.json,1126,,LCa,EN,John,Lisa,LS-Tracker,Z:\Produkte\FRITZ!com\2026.07\KW 29,7/13/2026,7/17/2026,7/17/2026,D2C Ecommerce,importiert,Lbo,
6690Pro-translations-[Sprache]-PRODUCT.json,157,,LCa,EN,John,Lisa,LS-Tracker,Z:\Produkte\FRITZ!com\2026.07\KW 29,7/13/2026,7/17/2026,7/17/2026,D2C Ecommerce,importiert,Lbo,
6690Pro-translations-[Sprache]-METAFIELD.json,77,,LCa,ES,Alba,Helena,LS-Tracker,Z:\Produkte\FRITZ!com\2026.07\KW 29,7/13/2026,7/17/2026,7/17/2026,D2C Ecommerce,importiert,Lbo,
6690Pro-translations-[Sprache]-METAOBJECT.json,118,,LCa,ES,Alba,Helena,LS-Tracker,Z:\Produkte\FRITZ!com\2026.07\KW 29,7/13/2026,7/17/2026,7/17/2026,D2C Ecommerce,importiert,Lbo,
6690Pro-translations-[Sprache]-ONLINE_STORE_THEME.json,1126,,LCa,ES,Alba,Helena,LS-Tracker,Z:\Produkte\FRITZ!com\2026.07\KW 29,7/13/2026,7/17/2026,7/17/2026,D2C Ecommerce,importiert,Lbo,
6690Pro-translations-[Sprache]-PRODUCT.json,160,,LCa,ES,Alba,Helena,LS-Tracker,Z:\Produkte\FRITZ!com\2026.07\KW 29,7/13/2026,7/17/2026,7/17/2026,D2C Ecommerce,importiert,Lbo,
6690Pro-translations-[Sprache]-METAFIELD.json,77,,LCa,FR,Marie,Martine,LS-Tracker,Z:\Produkte\FRITZ!com\2026.07\KW 29,7/13/2026,7/17/2026,7/17/2026,D2C Ecommerce,importiert,Lbo,
6690Pro-translations-[Sprache]-METAOBJECT.json,118,,LCa,FR,Marie,Martine,LS-Tracker,Z:\Produkte\FRITZ!com\2026.07\KW 29,7/13/2026,7/17/2026,7/17/2026,D2C Ecommerce,importiert,Lbo,
6690Pro-translations-[Sprache]-ONLINE_STORE_THEME.json,1126,,LCa,FR,Marie,Martine,LS-Tracker,Z:\Produkte\FRITZ!com\2026.07\KW 29,7/13/2026,7/17/2026,7/17/2026,D2C Ecommerce,importiert,Lbo,
